Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB	Device	Supported Platforms	Proceeds Reason	Preserved Pricing	Client	Order Type
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/17/2024	12/17/2024	EUR	DE	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/17/2024	12/17/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	31	0.00	12/17/2024	12/17/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/18/2024	12/18/2024	EUR	FR	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	1	0.00	12/18/2024	12/18/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	6	0.00	12/18/2024	12/18/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	35	0.00	12/18/2024	12/18/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/18/2024	12/18/2024	EUR	IE	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/18/2024	12/18/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.plus.annual	 	Plus Annual	1.10.0	IAY	1	0.00	12/18/2024	12/18/2024	USD	US	USD	6479270300	0.00	FREE	com.storied	New	7 Days	Reference		iPad	iOS	 	 	 	Free Trial Intro Offer
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	3	0.00	12/18/2024	12/18/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/18/2024	12/18/2024	ILS	IL	ILS	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.8.7	3	1	0.00	12/18/2024	12/18/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	25	0.00	12/18/2024	12/18/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/18/2024	12/18/2024	USD	KH	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	1	0.00	12/19/2024	12/19/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.plus.annual	 	Plus Annual	1.10.0	IAY	1	0.00	12/19/2024	12/19/2024	USD	US	USD	6479270300	0.00	FREE	com.storied	New	7 Days	Reference		iPhone	iOS	 	 	 	Free Trial Intro Offer
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/19/2024	12/19/2024	EUR	FR	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	18	0.00	12/19/2024	12/19/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/19/2024	12/19/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		Desktop	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.plus.annual	 	Plus Annual	1.10.0	IAY	1	75.65	12/19/2024	12/19/2024	USD	US	USD	6479270300	89.00	 	com.storied	Renewal	1 Year	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.8.4	7	1	0.00	12/19/2024	12/19/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		Desktop	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	32	0.00	12/19/2024	12/19/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	3	0.00	12/19/2024	12/19/2024	GBP	GB	GBP	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	30	0.00	12/19/2024	12/19/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/19/2024	12/19/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/19/2024	12/19/2024	ILS	IL	ILS	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	4	0.00	12/19/2024	12/19/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/19/2024	12/19/2024	EUR	IE	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.7.1	7	1	0.00	12/20/2024	12/20/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	10	0.00	12/20/2024	12/20/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/20/2024	12/20/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		Desktop	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	26	0.00	12/20/2024	12/20/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	2	0.00	12/20/2024	12/20/2024	GBP	GB	GBP	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	2	0.00	12/20/2024	12/20/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	30	0.00	12/20/2024	12/20/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/20/2024	12/20/2024	ILS	IL	ILS	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/20/2024	12/20/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	5	0.00	12/21/2024	12/21/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	24	0.00	12/21/2024	12/21/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/21/2024	12/21/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	1	0.00	12/21/2024	12/21/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		Desktop	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	32	0.00	12/21/2024	12/21/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/21/2024	12/21/2024	GBP	GB	GBP	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/21/2024	12/21/2024	ILS	IL	ILS	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	11	0.00	12/21/2024	12/21/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/21/2024	12/21/2024	USD	KH	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/21/2024	12/21/2024	EUR	FR	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/21/2024	12/21/2024	EUR	IE	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	2	0.00	12/22/2024	12/22/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	22	0.00	12/22/2024	12/22/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/22/2024	12/22/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	22	0.00	12/22/2024	12/22/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	31	0.00	12/22/2024	12/22/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/22/2024	12/22/2024	EUR	IE	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.plus.annual	 	Plus Annual	1.10.0	IAY	1	0.00	12/22/2024	12/22/2024	USD	US	USD	6479270300	0.00	FREE	com.storied	New	7 Days	Reference		iPhone	iOS	 	 	 	Free Trial Intro Offer
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/22/2024	12/22/2024	USD	KH	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/22/2024	12/22/2024	ILS	IL	ILS	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	1	0.00	12/22/2024	12/22/2024	AUD	AU	AUD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.ultimate.annual	 	Ultimate Annual	1.10.0	IAY	1	0.00	12/23/2024	12/23/2024	USD	US	USD	6479270084	0.00	FREE	com.storied	New	7 Days	Reference		iPhone	iOS	 	 	 	Free Trial Intro Offer
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	23	0.00	12/23/2024	12/23/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/23/2024	12/23/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	24	0.00	12/23/2024	12/23/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/23/2024	12/23/2024	EUR	IE	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	1	0.00	12/23/2024	12/23/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	14	0.00	12/23/2024	12/23/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/24/2024	12/24/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/24/2024	12/24/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	27	0.00	12/24/2024	12/24/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/24/2024	12/24/2024	EUR	IE	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	11	0.00	12/24/2024	12/24/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	26	0.00	12/24/2024	12/24/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	2	0.00	12/24/2024	12/24/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	2	0.00	12/24/2024	12/24/2024	EUR	FI	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	26	0.00	12/25/2024	12/25/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	2	0.00	12/25/2024	12/25/2024	ILS	IL	ILS	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	1	0.00	12/25/2024	12/25/2024	USD	CV	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/25/2024	12/25/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	18	0.00	12/25/2024	12/25/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	3	0.00	12/25/2024	12/25/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	24	0.00	12/25/2024	12/25/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/25/2024	12/25/2024	EUR	IE	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.ultimate.monthly	 	Ultimate Monthly	1.10.0	IAY	1	19.54	12/25/2024	12/25/2024	USD	US	USD	6479270198	22.99	 	com.storied	New	1 Month	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/25/2024	12/25/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.8.11	3	1	0.00	12/25/2024	12/25/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.ultimate.annual	 	Ultimate Annual	1.10.0	IAY	1	0.00	12/25/2024	12/25/2024	USD	US	USD	6479270084	0.00	FREE	com.storied	New	7 Days	Reference		iPhone	iOS	 	 	 	Free Trial Intro Offer
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	2	0.00	12/26/2024	12/26/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	24	0.00	12/26/2024	12/26/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	2	0.00	12/26/2024	12/26/2024	ILS	IL	ILS	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.ultimate.annual	 	Ultimate Annual	1.10.0	IAY	1	0.00	12/26/2024	12/26/2024	USD	US	USD	6479270084	0.00	FREE	com.storied	New	7 Days	Reference		iPhone	iOS	 	 	 	Free Trial Intro Offer
APPLE	US	com.storied.upgrade.plus.monthly	 	Plus Monthly	1.9.1	IAY	1	8.49	12/26/2024	12/26/2024	USD	US	USD	6479270440	9.99	 	com.storied	Renewal	1 Month	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/26/2024	12/26/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/26/2024	12/26/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	21	0.00	12/26/2024	12/26/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	26	0.00	12/26/2024	12/26/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/26/2024	12/26/2024	EUR	IE	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	1	0.00	12/27/2024	12/27/2024	CAD	CA	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	1	0.00	12/27/2024	12/27/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	4	0.00	12/27/2024	12/27/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	27	0.00	12/27/2024	12/27/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.plus.annual	 	Plus Annual	1.10.0	IAY	1	0.00	12/27/2024	12/27/2024	USD	US	USD	6479270300	0.00	FREE	com.storied	New	7 Days	Reference		iPad	iOS	 	 	 	Free Trial Intro Offer
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/27/2024	12/27/2024	ILS	IL	ILS	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	12	0.00	12/27/2024	12/27/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	22	0.00	12/27/2024	12/27/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/27/2024	12/27/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/27/2024	12/27/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/28/2024	12/28/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	1	0.00	12/28/2024	12/28/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		Desktop	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	14	0.00	12/28/2024	12/28/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.3.0	3	1	0.00	12/28/2024	12/28/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	20	0.00	12/28/2024	12/28/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/28/2024	12/28/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.ultimate.annual	 	Ultimate Annual	1.10.0	IAY	1	0.00	12/28/2024	12/28/2024	USD	US	USD	6479270084	0.00	FREE	com.storied	New	7 Days	Reference		iPhone	iOS	 	 	 	Free Trial Intro Offer
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	25	0.00	12/28/2024	12/28/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/28/2024	12/28/2024	GBP	GB	GBP	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/29/2024	12/29/2024	ILS	IL	ILS	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.plus.annual	 	Plus Annual	1.10.0	IAY	1	75.65	12/29/2024	12/29/2024	USD	US	USD	6479270300	89.00	 	com.storied	Renewal	1 Year	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/29/2024	12/29/2024	EUR	IE	EUR	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	1	0.00	12/29/2024	12/29/2024	AUD	AU	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	2	0.00	12/29/2024	12/29/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	21	0.00	12/29/2024	12/29/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	15	0.00	12/29/2024	12/29/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/29/2024	12/29/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	26	0.00	12/29/2024	12/29/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/29/2024	12/29/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied.upgrade.plus.annual	 	Plus Annual	1.10.0	IAY	1	0.00	12/29/2024	12/29/2024	USD	US	USD	6479270300	0.00	FREE	com.storied	New	7 Days	Reference		iPhone	iOS	 	 	 	Free Trial Intro Offer
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	2	0.00	12/30/2024	12/30/2024	ILS	IL	ILS	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.3.3	3	1	0.00	12/30/2024	12/30/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	8	0.00	12/30/2024	12/30/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.8.10	7	1	0.00	12/30/2024	12/30/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/30/2024	12/30/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	7	1	0.00	12/30/2024	12/30/2024	CAD	CA	CAD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	3	1	0.00	12/30/2024	12/30/2024	USD	US	USD	1607957410	0.00	 	 	 	 	Reference		iPad	iOS	 	 	 	 
APPLE	US	com.storied	Storied.com	Storied: Family History	1.10.0	1	13	0.00	12/30/2024	12/30/2024	USD	US	 	1607957410	0.00	 	 	 	 	Reference		iPhone	iOS	 	 	 	 
